audio_id,mfcc_path,mel_spectrogram_path,pitch_path,tempo_path,sample_rate,duration_seconds,mfcc_shape,mel_spectrogram_shape,pitch_shape,tempo_shape,feature_format
librispeech_0299,data\features\audio_npy\librispeech_0299_mfcc.npy,data\features\audio_npy\librispeech_0299_mel_spectrogram.npy,data\features\audio_npy\librispeech_0299_pitch.npy,data\features\audio_npy\librispeech_0299_tempo.npy,16000,3.135,"(13, 98)","(128, 98)","(89,)","(1,)",npy
librispeech_0300,data\features\audio_npy\librispeech_0300_mfcc.npy,data\features\audio_npy\librispeech_0300_mel_spectrogram.npy,data\features\audio_npy\librispeech_0300_pitch.npy,data\features\audio_npy\librispeech_0300_tempo.npy,16000,13.26,"(13, 415)","(128, 415)","(358,)","(1,)",npy
librispeech_0301,data\features\audio_npy\librispeech_0301_mfcc.npy,data\features\audio_npy\librispeech_0301_mel_spectrogram.npy,data\features\audio_npy\librispeech_0301_pitch.npy,data\features\audio_npy\librispeech_0301_tempo.npy,16000,2.46,"(13, 77)","(128, 77)","(70,)","(1,)",npy
librispeech_0302,data\features\audio_npy\librispeech_0302_mfcc.npy,data\features\audio_npy\librispeech_0302_mel_spectrogram.npy,data\features\audio_npy\librispeech_0302_pitch.npy,data\features\audio_npy\librispeech_0302_tempo.npy,16000,2.825,"(13, 89)","(128, 89)","(74,)","(1,)",npy
librispeech_0303,data\features\audio_npy\librispeech_0303_mfcc.npy,data\features\audio_npy\librispeech_0303_mel_spectrogram.npy,data\features\audio_npy\librispeech_0303_pitch.npy,data\features\audio_npy\librispeech_0303_tempo.npy,16000,8.535,"(13, 267)","(128, 267)","(222,)","(1,)",npy
librispeech_0304,data\features\audio_npy\librispeech_0304_mfcc.npy,data\features\audio_npy\librispeech_0304_mel_spectrogram.npy,data\features\audio_npy\librispeech_0304_pitch.npy,data\features\audio_npy\librispeech_0304_tempo.npy,16000,5.035,"(13, 158)","(128, 158)","(140,)","(1,)",npy
librispeech_0305,data\features\audio_npy\librispeech_0305_mfcc.npy,data\features\audio_npy\librispeech_0305_mel_spectrogram.npy,data\features\audio_npy\librispeech_0305_pitch.npy,data\features\audio_npy\librispeech_0305_tempo.npy,16000,14.95,"(13, 468)","(128, 468)","(345,)","(1,)",npy
librispeech_0306,data\features\audio_npy\librispeech_0306_mfcc.npy,data\features\audio_npy\librispeech_0306_mel_spectrogram.npy,data\features\audio_npy\librispeech_0306_pitch.npy,data\features\audio_npy\librispeech_0306_tempo.npy,16000,14.21,"(13, 445)","(128, 445)","(345,)","(1,)",npy
librispeech_0307,data\features\audio_npy\librispeech_0307_mfcc.npy,data\features\audio_npy\librispeech_0307_mel_spectrogram.npy,data\features\audio_npy\librispeech_0307_pitch.npy,data\features\audio_npy\librispeech_0307_tempo.npy,16000,4.395,"(13, 138)","(128, 138)","(119,)","(1,)",npy
librispeech_0308,data\features\audio_npy\librispeech_0308_mfcc.npy,data\features\audio_npy\librispeech_0308_mel_spectrogram.npy,data\features\audio_npy\librispeech_0308_pitch.npy,data\features\audio_npy\librispeech_0308_tempo.npy,16000,2.495,"(13, 78)","(128, 78)","(53,)","(1,)",npy
librispeech_0309,data\features\audio_npy\librispeech_0309_mfcc.npy,data\features\audio_npy\librispeech_0309_mel_spectrogram.npy,data\features\audio_npy\librispeech_0309_pitch.npy,data\features\audio_npy\librispeech_0309_tempo.npy,16000,9.025,"(13, 283)","(128, 283)","(218,)","(1,)",npy
librispeech_0310,data\features\audio_npy\librispeech_0310_mfcc.npy,data\features\audio_npy\librispeech_0310_mel_spectrogram.npy,data\features\audio_npy\librispeech_0310_pitch.npy,data\features\audio_npy\librispeech_0310_tempo.npy,16000,3.47,"(13, 109)","(128, 109)","(73,)","(1,)",npy
librispeech_0311,data\features\audio_npy\librispeech_0311_mfcc.npy,data\features\audio_npy\librispeech_0311_mel_spectrogram.npy,data\features\audio_npy\librispeech_0311_pitch.npy,data\features\audio_npy\librispeech_0311_tempo.npy,16000,5.38,"(13, 169)","(128, 169)","(132,)","(1,)",npy
librispeech_0312,data\features\audio_npy\librispeech_0312_mfcc.npy,data\features\audio_npy\librispeech_0312_mel_spectrogram.npy,data\features\audio_npy\librispeech_0312_pitch.npy,data\features\audio_npy\librispeech_0312_tempo.npy,16000,5.865,"(13, 184)","(128, 184)","(136,)","(1,)",npy
librispeech_0313,data\features\audio_npy\librispeech_0313_mfcc.npy,data\features\audio_npy\librispeech_0313_mel_spectrogram.npy,data\features\audio_npy\librispeech_0313_pitch.npy,data\features\audio_npy\librispeech_0313_tempo.npy,16000,14.92,"(13, 467)","(128, 467)","(383,)","(1,)",npy
librispeech_0314,data\features\audio_npy\librispeech_0314_mfcc.npy,data\features\audio_npy\librispeech_0314_mel_spectrogram.npy,data\features\audio_npy\librispeech_0314_pitch.npy,data\features\audio_npy\librispeech_0314_tempo.npy,16000,5.16,"(13, 162)","(128, 162)","(113,)","(1,)",npy
librispeech_0315,data\features\audio_npy\librispeech_0315_mfcc.npy,data\features\audio_npy\librispeech_0315_mel_spectrogram.npy,data\features\audio_npy\librispeech_0315_pitch.npy,data\features\audio_npy\librispeech_0315_tempo.npy,16000,3.855,"(13, 121)","(128, 121)","(86,)","(1,)",npy
librispeech_0316,data\features\audio_npy\librispeech_0316_mfcc.npy,data\features\audio_npy\librispeech_0316_mel_spectrogram.npy,data\features\audio_npy\librispeech_0316_pitch.npy,data\features\audio_npy\librispeech_0316_tempo.npy,16000,5.23,"(13, 164)","(128, 164)","(127,)","(1,)",npy
librispeech_0317,data\features\audio_npy\librispeech_0317_mfcc.npy,data\features\audio_npy\librispeech_0317_mel_spectrogram.npy,data\features\audio_npy\librispeech_0317_pitch.npy,data\features\audio_npy\librispeech_0317_tempo.npy,16000,4.57,"(13, 143)","(128, 143)","(113,)","(1,)",npy
librispeech_0318,data\features\audio_npy\librispeech_0318_mfcc.npy,data\features\audio_npy\librispeech_0318_mel_spectrogram.npy,data\features\audio_npy\librispeech_0318_pitch.npy,data\features\audio_npy\librispeech_0318_tempo.npy,16000,2.89,"(13, 91)","(128, 91)","(61,)","(1,)",npy
librispeech_0319,data\features\audio_npy\librispeech_0319_mfcc.npy,data\features\audio_npy\librispeech_0319_mel_spectrogram.npy,data\features\audio_npy\librispeech_0319_pitch.npy,data\features\audio_npy\librispeech_0319_tempo.npy,16000,2.185,"(13, 69)","(128, 69)","(44,)","(1,)",npy
librispeech_0320,data\features\audio_npy\librispeech_0320_mfcc.npy,data\features\audio_npy\librispeech_0320_mel_spectrogram.npy,data\features\audio_npy\librispeech_0320_pitch.npy,data\features\audio_npy\librispeech_0320_tempo.npy,16000,4.175,"(13, 131)","(128, 131)","(91,)","(1,)",npy
librispeech_0321,data\features\audio_npy\librispeech_0321_mfcc.npy,data\features\audio_npy\librispeech_0321_mel_spectrogram.npy,data\features\audio_npy\librispeech_0321_pitch.npy,data\features\audio_npy\librispeech_0321_tempo.npy,16000,3.17,"(13, 100)","(128, 100)","(78,)","(1,)",npy
librispeech_0322,data\features\audio_npy\librispeech_0322_mfcc.npy,data\features\audio_npy\librispeech_0322_mel_spectrogram.npy,data\features\audio_npy\librispeech_0322_pitch.npy,data\features\audio_npy\librispeech_0322_tempo.npy,16000,6.3,"(13, 197)","(128, 197)","(169,)","(1,)",npy
librispeech_0323,data\features\audio_npy\librispeech_0323_mfcc.npy,data\features\audio_npy\librispeech_0323_mel_spectrogram.npy,data\features\audio_npy\librispeech_0323_pitch.npy,data\features\audio_npy\librispeech_0323_tempo.npy,16000,3.535,"(13, 111)","(128, 111)","(96,)","(1,)",npy
librispeech_0324,data\features\audio_npy\librispeech_0324_mfcc.npy,data\features\audio_npy\librispeech_0324_mel_spectrogram.npy,data\features\audio_npy\librispeech_0324_pitch.npy,data\features\audio_npy\librispeech_0324_tempo.npy,16000,6.135,"(13, 192)","(128, 192)","(155,)","(1,)",npy
librispeech_0325,data\features\audio_npy\librispeech_0325_mfcc.npy,data\features\audio_npy\librispeech_0325_mel_spectrogram.npy,data\features\audio_npy\librispeech_0325_pitch.npy,data\features\audio_npy\librispeech_0325_tempo.npy,16000,6.78,"(13, 212)","(128, 212)","(166,)","(1,)",npy
librispeech_0326,data\features\audio_npy\librispeech_0326_mfcc.npy,data\features\audio_npy\librispeech_0326_mel_spectrogram.npy,data\features\audio_npy\librispeech_0326_pitch.npy,data\features\audio_npy\librispeech_0326_tempo.npy,16000,4.935,"(13, 155)","(128, 155)","(118,)","(1,)",npy
librispeech_0327,data\features\audio_npy\librispeech_0327_mfcc.npy,data\features\audio_npy\librispeech_0327_mel_spectrogram.npy,data\features\audio_npy\librispeech_0327_pitch.npy,data\features\audio_npy\librispeech_0327_tempo.npy,16000,7.54,"(13, 236)","(128, 236)","(174,)","(1,)",npy
librispeech_0328,data\features\audio_npy\librispeech_0328_mfcc.npy,data\features\audio_npy\librispeech_0328_mel_spectrogram.npy,data\features\audio_npy\librispeech_0328_pitch.npy,data\features\audio_npy\librispeech_0328_tempo.npy,16000,4.14,"(13, 130)","(128, 130)","(105,)","(1,)",npy
librispeech_0329,data\features\audio_npy\librispeech_0329_mfcc.npy,data\features\audio_npy\librispeech_0329_mel_spectrogram.npy,data\features\audio_npy\librispeech_0329_pitch.npy,data\features\audio_npy\librispeech_0329_tempo.npy,16000,3.085,"(13, 97)","(128, 97)","(67,)","(1,)",npy
librispeech_0330,data\features\audio_npy\librispeech_0330_mfcc.npy,data\features\audio_npy\librispeech_0330_mel_spectrogram.npy,data\features\audio_npy\librispeech_0330_pitch.npy,data\features\audio_npy\librispeech_0330_tempo.npy,16000,2.41,"(13, 76)","(128, 76)","(47,)","(1,)",npy
librispeech_0331,data\features\audio_npy\librispeech_0331_mfcc.npy,data\features\audio_npy\librispeech_0331_mel_spectrogram.npy,data\features\audio_npy\librispeech_0331_pitch.npy,data\features\audio_npy\librispeech_0331_tempo.npy,16000,6.915,"(13, 217)","(128, 217)","(165,)","(1,)",npy
librispeech_0332,data\features\audio_npy\librispeech_0332_mfcc.npy,data\features\audio_npy\librispeech_0332_mel_spectrogram.npy,data\features\audio_npy\librispeech_0332_pitch.npy,data\features\audio_npy\librispeech_0332_tempo.npy,16000,7.73,"(13, 242)","(128, 242)","(206,)","(1,)",npy
librispeech_0333,data\features\audio_npy\librispeech_0333_mfcc.npy,data\features\audio_npy\librispeech_0333_mel_spectrogram.npy,data\features\audio_npy\librispeech_0333_pitch.npy,data\features\audio_npy\librispeech_0333_tempo.npy,16000,5.88,"(13, 184)","(128, 184)","(143,)","(1,)",npy
librispeech_0334,data\features\audio_npy\librispeech_0334_mfcc.npy,data\features\audio_npy\librispeech_0334_mel_spectrogram.npy,data\features\audio_npy\librispeech_0334_pitch.npy,data\features\audio_npy\librispeech_0334_tempo.npy,16000,5.65,"(13, 177)","(128, 177)","(134,)","(1,)",npy
librispeech_0335,data\features\audio_npy\librispeech_0335_mfcc.npy,data\features\audio_npy\librispeech_0335_mel_spectrogram.npy,data\features\audio_npy\librispeech_0335_pitch.npy,data\features\audio_npy\librispeech_0335_tempo.npy,16000,16.825,"(13, 526)","(128, 526)","(481,)","(1,)",npy
librispeech_0336,data\features\audio_npy\librispeech_0336_mfcc.npy,data\features\audio_npy\librispeech_0336_mel_spectrogram.npy,data\features\audio_npy\librispeech_0336_pitch.npy,data\features\audio_npy\librispeech_0336_tempo.npy,16000,11.02,"(13, 345)","(128, 345)","(324,)","(1,)",npy
librispeech_0337,data\features\audio_npy\librispeech_0337_mfcc.npy,data\features\audio_npy\librispeech_0337_mel_spectrogram.npy,data\features\audio_npy\librispeech_0337_pitch.npy,data\features\audio_npy\librispeech_0337_tempo.npy,16000,4.45,"(13, 140)","(128, 140)","(124,)","(1,)",npy
librispeech_0338,data\features\audio_npy\librispeech_0338_mfcc.npy,data\features\audio_npy\librispeech_0338_mel_spectrogram.npy,data\features\audio_npy\librispeech_0338_pitch.npy,data\features\audio_npy\librispeech_0338_tempo.npy,16000,5.58,"(13, 175)","(128, 175)","(159,)","(1,)",npy
librispeech_0339,data\features\audio_npy\librispeech_0339_mfcc.npy,data\features\audio_npy\librispeech_0339_mel_spectrogram.npy,data\features\audio_npy\librispeech_0339_pitch.npy,data\features\audio_npy\librispeech_0339_tempo.npy,16000,13.7,"(13, 429)","(128, 429)","(386,)","(1,)",npy
librispeech_0340,data\features\audio_npy\librispeech_0340_mfcc.npy,data\features\audio_npy\librispeech_0340_mel_spectrogram.npy,data\features\audio_npy\librispeech_0340_pitch.npy,data\features\audio_npy\librispeech_0340_tempo.npy,16000,16.35,"(13, 511)","(128, 511)","(461,)","(1,)",npy
librispeech_0341,data\features\audio_npy\librispeech_0341_mfcc.npy,data\features\audio_npy\librispeech_0341_mel_spectrogram.npy,data\features\audio_npy\librispeech_0341_pitch.npy,data\features\audio_npy\librispeech_0341_tempo.npy,16000,22.865,"(13, 715)","(128, 715)","(639,)","(1,)",npy
librispeech_0342,data\features\audio_npy\librispeech_0342_mfcc.npy,data\features\audio_npy\librispeech_0342_mel_spectrogram.npy,data\features\audio_npy\librispeech_0342_pitch.npy,data\features\audio_npy\librispeech_0342_tempo.npy,16000,7.44,"(13, 233)","(128, 233)","(187,)","(1,)",npy
librispeech_0343,data\features\audio_npy\librispeech_0343_mfcc.npy,data\features\audio_npy\librispeech_0343_mel_spectrogram.npy,data\features\audio_npy\librispeech_0343_pitch.npy,data\features\audio_npy\librispeech_0343_tempo.npy,16000,6.815,"(13, 213)","(128, 213)","(191,)","(1,)",npy
librispeech_0344,data\features\audio_npy\librispeech_0344_mfcc.npy,data\features\audio_npy\librispeech_0344_mel_spectrogram.npy,data\features\audio_npy\librispeech_0344_pitch.npy,data\features\audio_npy\librispeech_0344_tempo.npy,16000,7.4,"(13, 232)","(128, 232)","(200,)","(1,)",npy
librispeech_0345,data\features\audio_npy\librispeech_0345_mfcc.npy,data\features\audio_npy\librispeech_0345_mel_spectrogram.npy,data\features\audio_npy\librispeech_0345_pitch.npy,data\features\audio_npy\librispeech_0345_tempo.npy,16000,8.685,"(13, 272)","(128, 272)","(218,)","(1,)",npy
librispeech_0346,data\features\audio_npy\librispeech_0346_mfcc.npy,data\features\audio_npy\librispeech_0346_mel_spectrogram.npy,data\features\audio_npy\librispeech_0346_pitch.npy,data\features\audio_npy\librispeech_0346_tempo.npy,16000,9.55,"(13, 299)","(128, 299)","(252,)","(1,)",npy
librispeech_0347,data\features\audio_npy\librispeech_0347_mfcc.npy,data\features\audio_npy\librispeech_0347_mel_spectrogram.npy,data\features\audio_npy\librispeech_0347_pitch.npy,data\features\audio_npy\librispeech_0347_tempo.npy,16000,13.655,"(13, 427)","(128, 427)","(369,)","(1,)",npy
librispeech_0348,data\features\audio_npy\librispeech_0348_mfcc.npy,data\features\audio_npy\librispeech_0348_mel_spectrogram.npy,data\features\audio_npy\librispeech_0348_pitch.npy,data\features\audio_npy\librispeech_0348_tempo.npy,16000,10.405,"(13, 326)","(128, 326)","(298,)","(1,)",npy
librispeech_0349,data\features\audio_npy\librispeech_0349_mfcc.npy,data\features\audio_npy\librispeech_0349_mel_spectrogram.npy,data\features\audio_npy\librispeech_0349_pitch.npy,data\features\audio_npy\librispeech_0349_tempo.npy,16000,10.615,"(13, 332)","(128, 332)","(302,)","(1,)",npy
librispeech_0350,data\features\audio_npy\librispeech_0350_mfcc.npy,data\features\audio_npy\librispeech_0350_mel_spectrogram.npy,data\features\audio_npy\librispeech_0350_pitch.npy,data\features\audio_npy\librispeech_0350_tempo.npy,16000,17.335,"(13, 542)","(128, 542)","(479,)","(1,)",npy
librispeech_0351,data\features\audio_npy\librispeech_0351_mfcc.npy,data\features\audio_npy\librispeech_0351_mel_spectrogram.npy,data\features\audio_npy\librispeech_0351_pitch.npy,data\features\audio_npy\librispeech_0351_tempo.npy,16000,3.32,"(13, 104)","(128, 104)","(94,)","(1,)",npy
librispeech_0352,data\features\audio_npy\librispeech_0352_mfcc.npy,data\features\audio_npy\librispeech_0352_mel_spectrogram.npy,data\features\audio_npy\librispeech_0352_pitch.npy,data\features\audio_npy\librispeech_0352_tempo.npy,16000,7.895,"(13, 247)","(128, 247)","(213,)","(1,)",npy
librispeech_0353,data\features\audio_npy\librispeech_0353_mfcc.npy,data\features\audio_npy\librispeech_0353_mel_spectrogram.npy,data\features\audio_npy\librispeech_0353_pitch.npy,data\features\audio_npy\librispeech_0353_tempo.npy,16000,4.555,"(13, 143)","(128, 143)","(120,)","(1,)",npy
librispeech_0354,data\features\audio_npy\librispeech_0354_mfcc.npy,data\features\audio_npy\librispeech_0354_mel_spectrogram.npy,data\features\audio_npy\librispeech_0354_pitch.npy,data\features\audio_npy\librispeech_0354_tempo.npy,16000,5.16,"(13, 162)","(128, 162)","(137,)","(1,)",npy
librispeech_0355,data\features\audio_npy\librispeech_0355_mfcc.npy,data\features\audio_npy\librispeech_0355_mel_spectrogram.npy,data\features\audio_npy\librispeech_0355_pitch.npy,data\features\audio_npy\librispeech_0355_tempo.npy,16000,5.5,"(13, 172)","(128, 172)","(153,)","(1,)",npy
librispeech_0356,data\features\audio_npy\librispeech_0356_mfcc.npy,data\features\audio_npy\librispeech_0356_mel_spectrogram.npy,data\features\audio_npy\librispeech_0356_pitch.npy,data\features\audio_npy\librispeech_0356_tempo.npy,16000,6.455,"(13, 202)","(128, 202)","(182,)","(1,)",npy
librispeech_0357,data\features\audio_npy\librispeech_0357_mfcc.npy,data\features\audio_npy\librispeech_0357_mel_spectrogram.npy,data\features\audio_npy\librispeech_0357_pitch.npy,data\features\audio_npy\librispeech_0357_tempo.npy,16000,1.98,"(13, 62)","(128, 62)","(36,)","(1,)",npy
librispeech_0358,data\features\audio_npy\librispeech_0358_mfcc.npy,data\features\audio_npy\librispeech_0358_mel_spectrogram.npy,data\features\audio_npy\librispeech_0358_pitch.npy,data\features\audio_npy\librispeech_0358_tempo.npy,16000,5.28,"(13, 166)","(128, 166)","(142,)","(1,)",npy
librispeech_0359,data\features\audio_npy\librispeech_0359_mfcc.npy,data\features\audio_npy\librispeech_0359_mel_spectrogram.npy,data\features\audio_npy\librispeech_0359_pitch.npy,data\features\audio_npy\librispeech_0359_tempo.npy,16000,2.47,"(13, 78)","(128, 78)","(57,)","(1,)",npy
librispeech_0360,data\features\audio_npy\librispeech_0360_mfcc.npy,data\features\audio_npy\librispeech_0360_mel_spectrogram.npy,data\features\audio_npy\librispeech_0360_pitch.npy,data\features\audio_npy\librispeech_0360_tempo.npy,16000,6.52,"(13, 204)","(128, 204)","(171,)","(1,)",npy
librispeech_0361,data\features\audio_npy\librispeech_0361_mfcc.npy,data\features\audio_npy\librispeech_0361_mel_spectrogram.npy,data\features\audio_npy\librispeech_0361_pitch.npy,data\features\audio_npy\librispeech_0361_tempo.npy,16000,3.03,"(13, 95)","(128, 95)","(62,)","(1,)",npy
librispeech_0362,data\features\audio_npy\librispeech_0362_mfcc.npy,data\features\audio_npy\librispeech_0362_mel_spectrogram.npy,data\features\audio_npy\librispeech_0362_pitch.npy,data\features\audio_npy\librispeech_0362_tempo.npy,16000,9.69,"(13, 303)","(128, 303)","(232,)","(1,)",npy
librispeech_0363,data\features\audio_npy\librispeech_0363_mfcc.npy,data\features\audio_npy\librispeech_0363_mel_spectrogram.npy,data\features\audio_npy\librispeech_0363_pitch.npy,data\features\audio_npy\librispeech_0363_tempo.npy,16000,3.64,"(13, 114)","(128, 114)","(100,)","(1,)",npy
