audio_id,audio_path,transcript,sample_rate,source,split
librispeech_0385,data\raw\librispeech_sample\librispeech_0385.wav,WITH HIS ELBOW PRESENTING NO APPEARANCE OF A JOINT BUT MORE LIKE A BEND IN A DUMMY'S LIMB THROWN OVER THE BACK OF A CHAIR HE LEANED FORWARD SLIGHTLY OVER HIS SHORT AND ENORMOUS THIGHS TO SPIT INTO THE GRATE,16000,LibriSpeech dev-clean,validation
librispeech_0386,data\raw\librispeech_sample\librispeech_0386.wav,YES I HAD THE TIME TO THINK THINGS OUT A LITTLE HE ADDED WITHOUT EMPHASIS,16000,LibriSpeech dev-clean,validation
librispeech_0387,data\raw\librispeech_sample\librispeech_0387.wav,WHEN HE ROSE PAINFULLY THE THRUSTING FORWARD OF A SKINNY GROPING HAND DEFORMED BY GOUTY SWELLINGS SUGGESTED THE EFFORT OF A MORIBUND MURDERER SUMMONING ALL HIS REMAINING STRENGTH FOR A LAST STAB,16000,LibriSpeech dev-clean,validation
librispeech_0388,data\raw\librispeech_sample\librispeech_0388.wav,HIS ENUNCIATION WOULD HAVE BEEN ALMOST TOTALLY UNINTELLIGIBLE TO A STRANGER,16000,LibriSpeech dev-clean,validation
librispeech_0389,data\raw\librispeech_sample\librispeech_0389.wav,THE OLD TERRORIST TURNED SLOWLY HIS HEAD ON HIS SKINNY NECK FROM SIDE TO SIDE,16000,LibriSpeech dev-clean,validation
librispeech_0390,data\raw\librispeech_sample\librispeech_0390.wav,AND I COULD NEVER GET AS MANY AS THREE SUCH MEN TOGETHER,16000,LibriSpeech dev-clean,validation
librispeech_0391,data\raw\librispeech_sample\librispeech_0391.wav,THE POSSESSORS OF PROPERTY HAD NOT ONLY TO FACE THE AWAKENED PROLETARIAT BUT THEY HAD ALSO TO FIGHT AMONGST THEMSELVES YES,16000,LibriSpeech dev-clean,validation
librispeech_0392,data\raw\librispeech_sample\librispeech_0392.wav,STRUGGLE WARFARE WAS THE CONDITION OF PRIVATE OWNERSHIP IT WAS FATAL,16000,LibriSpeech dev-clean,validation
librispeech_0393,data\raw\librispeech_sample\librispeech_0393.wav,AH HE DID NOT DEPEND UPON EMOTIONAL EXCITEMENT TO KEEP UP HIS BELIEF NO DECLAMATIONS NO ANGER NO VISIONS OF BLOOD RED FLAGS WAVING OR METAPHORICAL LURID SUNS OF VENGEANCE RISING ABOVE THE HORIZON OF A DOOMED SOCIETY NOT HE,16000,LibriSpeech dev-clean,validation
librispeech_0394,data\raw\librispeech_sample\librispeech_0394.wav,DON'T YOU THINK THAT IF I HAD NOT BEEN THE OPTIMIST I AM I COULD NOT HAVE FOUND IN FIFTEEN YEARS SOME MEANS TO CUT MY THROAT,16000,LibriSpeech dev-clean,validation
librispeech_0395,data\raw\librispeech_sample\librispeech_0395.wav,A HARSH LAUGH FROM COMRADE OSSIPON CUT THE TIRADE DEAD SHORT IN A SUDDEN FALTERING OF THE TONGUE AND A BEWILDERED UNSTEADINESS OF THE APOSTLE'S MILDLY EXALTED EYES,16000,LibriSpeech dev-clean,validation
librispeech_0396,data\raw\librispeech_sample\librispeech_0396.wav,ALEXANDER OSSIPON GOT UP TALL IN HIS THREADBARE BLUE SERGE SUIT UNDER THE LOW CEILING SHOOK OFF THE STIFFNESS OF LONG IMMOBILITY AND STROLLED AWAY INTO THE KITCHEN DOWN TWO STEPS TO LOOK OVER STEVIE'S SHOULDER,16000,LibriSpeech dev-clean,validation
librispeech_0397,data\raw\librispeech_sample\librispeech_0397.wav,VERY CHARACTERISTIC PERFECTLY TYPICAL,16000,LibriSpeech dev-clean,validation
librispeech_0398,data\raw\librispeech_sample\librispeech_0398.wav,YOU WOULD CALL THAT LAD A DEGENERATE WOULD YOU MUMBLED MISTER VERLOC,16000,LibriSpeech dev-clean,validation
librispeech_0399,data\raw\librispeech_sample\librispeech_0399.wav,IT WAS KARL YUNDT WHO WAS HEARD IMPLACABLE TO HIS LAST BREATH,16000,LibriSpeech dev-clean,validation
librispeech_0400,data\raw\librispeech_sample\librispeech_0400.wav,LOMBROSO IS AN ASS,16000,LibriSpeech dev-clean,validation
librispeech_0401,data\raw\librispeech_sample\librispeech_0401.wav,FOR HIM THE CRIMINAL IS THE PRISONER SIMPLE IS IT NOT,16000,LibriSpeech dev-clean,validation
librispeech_0402,data\raw\librispeech_sample\librispeech_0402.wav,THERE WAS AN EXTRAORDINARY FORCE OF SUGGESTION IN THIS POSTURING,16000,LibriSpeech dev-clean,validation
librispeech_0403,data\raw\librispeech_sample\librispeech_0403.wav,THE FAMOUS TERRORIST HAD NEVER IN HIS LIFE RAISED PERSONALLY AS MUCH AS HIS LITTLE FINGER AGAINST THE SOCIAL EDIFICE,16000,LibriSpeech dev-clean,validation
librispeech_0404,data\raw\librispeech_sample\librispeech_0404.wav,THE SHADOW OF HIS EVIL GIFT CLUNG TO HIM YET LIKE THE SMELL OF A DEADLY DRUG IN AN OLD VIAL OF POISON EMPTIED NOW USELESS READY TO BE THROWN AWAY UPON THE RUBBISH HEAP OF THINGS THAT HAD SERVED THEIR TIME,16000,LibriSpeech dev-clean,validation
librispeech_0405,data\raw\librispeech_sample\librispeech_0405.wav,MICHAELIS THE TICKET OF LEAVE APOSTLE SMILED VAGUELY WITH HIS GLUED LIPS HIS PASTY MOON FACE DROOPED UNDER THE WEIGHT OF MELANCHOLY ASSENT,16000,LibriSpeech dev-clean,validation
librispeech_0406,data\raw\librispeech_sample\librispeech_0406.wav,HE HAD BEEN A PRISONER HIMSELF,16000,LibriSpeech dev-clean,validation
librispeech_0407,data\raw\librispeech_sample\librispeech_0407.wav,HIS OWN SKIN HAD SIZZLED UNDER THE RED HOT BRAND HE MURMURED SOFTLY,16000,LibriSpeech dev-clean,validation
librispeech_0408,data\raw\librispeech_sample\librispeech_0408.wav,YOU DON'T UNDERSTAND HE BEGAN DISDAINFULLY BUT STOPPED SHORT INTIMIDATED BY THE DEAD BLACKNESS OF THE CAVERNOUS EYES IN THE FACE TURNED SLOWLY TOWARDS HIM WITH A BLIND STARE AS IF GUIDED ONLY BY THE SOUND,16000,LibriSpeech dev-clean,validation
librispeech_0409,data\raw\librispeech_sample\librispeech_0409.wav,HE GAVE THE DISCUSSION UP WITH A SLIGHT SHRUG OF THE SHOULDERS,16000,LibriSpeech dev-clean,validation
librispeech_0410,data\raw\librispeech_sample\librispeech_0410.wav,STEVIE ACCUSTOMED TO MOVE ABOUT DISREGARDED HAD GOT UP FROM THE KITCHEN TABLE CARRYING OFF HIS DRAWING TO BED WITH HIM,16000,LibriSpeech dev-clean,validation
librispeech_0411,data\raw\librispeech_sample\librispeech_0411.wav,THE SHEET OF PAPER COVERED WITH CIRCLES DROPPED OUT OF HIS FINGERS AND HE REMAINED STARING AT THE OLD TERRORIST AS IF ROOTED SUDDENLY TO THE SPOT BY HIS MORBID HORROR AND DREAD OF PHYSICAL PAIN,16000,LibriSpeech dev-clean,validation
librispeech_0412,data\raw\librispeech_sample\librispeech_0412.wav,HIS SCARED EYES BLAZED WITH INDIGNATION IT WOULD HURT TERRIBLY HIS MOUTH DROPPED OPEN,16000,LibriSpeech dev-clean,validation
librispeech_0413,data\raw\librispeech_sample\librispeech_0413.wav,COMRADE OSSIPON'S FACE TWITCHED WITH EXASPERATION,16000,LibriSpeech dev-clean,validation
librispeech_0414,data\raw\librispeech_sample\librispeech_0414.wav,I DON'T SAY THAT PROTESTED MICHAELIS GENTLY,16000,LibriSpeech dev-clean,validation
librispeech_0415,data\raw\librispeech_sample\librispeech_0415.wav,HIS VISION OF TRUTH HAD GROWN SO INTENSE THAT THE SOUND OF A STRANGE VOICE FAILED TO ROUT IT THIS TIME,16000,LibriSpeech dev-clean,validation
librispeech_0416,data\raw\librispeech_sample\librispeech_0416.wav,THE COALS IN THE GRATE SETTLED DOWN WITH A SLIGHT CRASH AND MICHAELIS THE HERMIT OF VISIONS IN THE DESERT OF A PENITENTIARY GOT UP IMPETUOUSLY,16000,LibriSpeech dev-clean,validation
librispeech_0417,data\raw\librispeech_sample\librispeech_0417.wav,THE DISDAINFUL POUT OF COMRADE OSSIPON'S THICK LIPS ACCENTUATED THE NEGRO TYPE OF HIS FACE,16000,LibriSpeech dev-clean,validation
librispeech_0418,data\raw\librispeech_sample\librispeech_0418.wav,HE PAUSED THEN ADDED WITH MODEST FIRMNESS,16000,LibriSpeech dev-clean,validation
librispeech_0419,data\raw\librispeech_sample\librispeech_0419.wav,I WOULD CALL IT CANNIBALISTIC THAT'S WHAT IT IS,16000,LibriSpeech dev-clean,validation
librispeech_0420,data\raw\librispeech_sample\librispeech_0420.wav,THEY ARE NOURISHING THEIR GREED ON THE QUIVERING FLESH AND THE WARM BLOOD OF THE PEOPLE NOTHING ELSE,16000,LibriSpeech dev-clean,validation
librispeech_0421,data\raw\librispeech_sample\librispeech_0421.wav,STEVIE SWALLOWED THE TERRIFYING STATEMENT WITH AN AUDIBLE GULP AND AT ONCE AS THOUGH IT HAD BEEN SWIFT POISON SANK LIMPLY IN A SITTING POSTURE ON THE STEPS OF THE KITCHEN DOOR,16000,LibriSpeech dev-clean,validation
librispeech_0422,data\raw\librispeech_sample\librispeech_0422.wav,HE CLOSED THE DOOR BEHIND THEIR BACKS WITH RESTRAINED VIOLENCE TURNED THE KEY SHOT THE BOLT,16000,LibriSpeech dev-clean,validation
librispeech_0423,data\raw\librispeech_sample\librispeech_0423.wav,HE WAS NOT SATISFIED WITH HIS FRIENDS,16000,LibriSpeech dev-clean,validation
librispeech_0424,data\raw\librispeech_sample\librispeech_0424.wav,WITH THE INSIGHT OF A KINDRED TEMPERAMENT HE PRONOUNCED HIS VERDICT,16000,LibriSpeech dev-clean,validation
librispeech_0425,data\raw\librispeech_sample\librispeech_0425.wav,THERE ARE NATURES TOO TO WHOSE SENSE OF JUSTICE THE PRICE EXACTED LOOMS UP MONSTROUSLY ENORMOUS ODIOUS OPPRESSIVE WORRYING HUMILIATING EXTORTIONATE INTOLERABLE THOSE ARE THE FANATICS,16000,LibriSpeech dev-clean,validation
librispeech_0426,data\raw\librispeech_sample\librispeech_0426.wav,IN ANY CASE HE HAD NOT THE TIME,16000,LibriSpeech dev-clean,validation
librispeech_0427,data\raw\librispeech_sample\librispeech_0427.wav,LOAFING WAS ALL VERY WELL FOR THESE FELLOWS WHO KNEW NOT MISTER VLADIMIR AND HAD WOMEN TO FALL BACK UPON WHEREAS HE HAD A WOMAN TO PROVIDE FOR,16000,LibriSpeech dev-clean,validation
librispeech_0428,data\raw\librispeech_sample\librispeech_0428.wav,THESE WERE BUT FEW AND FOR THE FIRST TIME SINCE HE OPENED HIS SHOP HE TOOK A COMMERCIAL SURVEY OF ITS VALUE,16000,LibriSpeech dev-clean,validation
librispeech_0429,data\raw\librispeech_sample\librispeech_0429.wav,THIS SURVEY WAS UNFAVOURABLE,16000,LibriSpeech dev-clean,validation
librispeech_0430,data\raw\librispeech_sample\librispeech_0430.wav,HE TOOK THE CASH BOX OUT OF THE DRAWER AND TURNING TO LEAVE THE SHOP BECAME AWARE THAT STEVIE WAS STILL DOWNSTAIRS,16000,LibriSpeech dev-clean,validation
librispeech_0431,data\raw\librispeech_sample\librispeech_0431.wav,HE LOOKED DUBIOUSLY AT HIS BROTHER IN LAW BUT HE DID NOT ASK HIM FOR INFORMATION,16000,LibriSpeech dev-clean,validation
librispeech_0432,data\raw\librispeech_sample\librispeech_0432.wav,MISTER VERLOC PERCEIVED WITH SOME SURPRISE THAT HE DID NOT KNOW REALLY WHAT TO SAY TO STEVIE,16000,LibriSpeech dev-clean,validation
librispeech_0433,data\raw\librispeech_sample\librispeech_0433.wav,HE STOOD STILL IN THE MIDDLE OF THE PARLOUR AND LOOKED INTO THE KITCHEN IN SILENCE,16000,LibriSpeech dev-clean,validation
librispeech_0434,data\raw\librispeech_sample\librispeech_0434.wav,HE WATCHED HIM GESTICULATING AND MURMURING IN THE KITCHEN,16000,LibriSpeech dev-clean,validation
librispeech_0435,data\raw\librispeech_sample\librispeech_0435.wav,STEVIE PROWLED ROUND THE TABLE LIKE AN EXCITED ANIMAL IN A CAGE,16000,LibriSpeech dev-clean,validation
librispeech_0436,data\raw\librispeech_sample\librispeech_0436.wav,THE LIGHT THROWN DOWN BY THE SHADE FELL DAZZLINGLY ON THE WHITE PILLOW SUNK BY THE WEIGHT OF HER HEAD REPOSING WITH CLOSED EYES AND DARK HAIR DONE UP IN SEVERAL PLAITS FOR THE NIGHT,16000,LibriSpeech dev-clean,validation
librispeech_0437,data\raw\librispeech_sample\librispeech_0437.wav,HER BARE FEET AS IF POKED THROUGH THE BOTTOM OF AN UNADORNED SLEEVED CALICO SACK BUTTONED TIGHTLY AT NECK AND WRISTS FELT OVER THE RUG FOR THE SLIPPERS WHILE SHE LOOKED UPWARD INTO HER HUSBAND'S FACE,16000,LibriSpeech dev-clean,validation
librispeech_0438,data\raw\librispeech_sample\librispeech_0438.wav,THERE IS NO OCCUPATION THAT FAILS A MAN MORE COMPLETELY THAN THAT OF A SECRET AGENT OF POLICE,16000,LibriSpeech dev-clean,validation
librispeech_0439,data\raw\librispeech_sample\librispeech_0439.wav,IT'S LIKE YOUR HORSE SUDDENLY FALLING DEAD UNDER YOU IN THE MIDST OF AN UNINHABITED AND THIRSTY PLAIN,16000,LibriSpeech dev-clean,validation
librispeech_0440,data\raw\librispeech_sample\librispeech_0440.wav,THE COMPARISON OCCURRED TO MISTER VERLOC BECAUSE HE HAD SAT ASTRIDE VARIOUS ARMY HORSES IN HIS TIME AND HAD NOW THE SENSATION OF AN INCIPIENT FALL,16000,LibriSpeech dev-clean,validation
librispeech_0441,data\raw\librispeech_sample\librispeech_0441.wav,THE PROSPECT WAS AS BLACK AS THE WINDOW PANE AGAINST WHICH HE WAS LEANING HIS FOREHEAD,16000,LibriSpeech dev-clean,validation
librispeech_0442,data\raw\librispeech_sample\librispeech_0442.wav,YES NOT AT ALL WELL,16000,LibriSpeech dev-clean,validation
librispeech_0443,data\raw\librispeech_sample\librispeech_0443.wav,DOWN BELOW IN THE QUIET NARROW STREET MEASURED FOOTSTEPS APPROACHED THE HOUSE THEN DIED AWAY UNHURRIED AND FIRM AS IF THE PASSER BY HAD STARTED TO PACE OUT ALL ETERNITY FROM GAS LAMP TO GAS LAMP IN A NIGHT WITHOUT END AND THE DROWSY TICKING OF THE OLD CLOCK ON THE LANDING BECAME DISTINCTLY AUDIBLE IN THE BEDROOM,16000,LibriSpeech dev-clean,validation
librispeech_0444,data\raw\librispeech_sample\librispeech_0444.wav,THAT POOR BOY IS IN A VERY EXCITED STATE TO NIGHT SHE MURMURED AFTER A PAUSE WHICH LASTED FOR THREE TICKS OF THE CLOCK,16000,LibriSpeech dev-clean,validation
librispeech_0445,data\raw\librispeech_sample\librispeech_0445.wav,THIS DREAD LED HIM TO MAKE THE REMARK THAT STEVIE HAD DISREGARDED HIS SUGGESTION TO GO TO BED,16000,LibriSpeech dev-clean,validation
librispeech_0446,data\raw\librispeech_sample\librispeech_0446.wav,THERE WAS NO YOUNG MAN OF HIS AGE IN LONDON MORE WILLING AND DOCILE THAN STEPHEN SHE AFFIRMED NONE MORE AFFECTIONATE AND READY TO PLEASE AND EVEN USEFUL AS LONG AS PEOPLE DID NOT UPSET HIS POOR HEAD,16000,LibriSpeech dev-clean,validation
librispeech_0447,data\raw\librispeech_sample\librispeech_0447.wav,MISTER VERLOC'S ANXIETIES HAD PREVENTED HIM FROM ATTACHING ANY SENSE TO WHAT HIS WIFE WAS SAYING,16000,LibriSpeech dev-clean,validation
librispeech_0448,data\raw\librispeech_sample\librispeech_0448.wav,THAT BOY HEARS TOO MUCH OF WHAT IS TALKED ABOUT HERE,16000,LibriSpeech dev-clean,validation
librispeech_0449,data\raw\librispeech_sample\librispeech_0449.wav,IF I HAD KNOWN THEY WERE COMING TO NIGHT I WOULD HAVE SEEN TO IT THAT HE WENT TO BED AT THE SAME TIME I DID,16000,LibriSpeech dev-clean,validation
librispeech_0450,data\raw\librispeech_sample\librispeech_0450.wav,HE WAS OUT OF HIS MIND WITH SOMETHING HE OVERHEARD ABOUT EATING PEOPLE'S FLESH AND DRINKING BLOOD WHAT'S THE GOOD OF TALKING LIKE THAT,16000,LibriSpeech dev-clean,validation
librispeech_0451,data\raw\librispeech_sample\librispeech_0451.wav,MISTER VERLOC WAS FULLY RESPONSIVE NOW,16000,LibriSpeech dev-clean,validation
librispeech_0452,data\raw\librispeech_sample\librispeech_0452.wav,ASK KARL YUNDT HE GROWLED SAVAGELY,16000,LibriSpeech dev-clean,validation
librispeech_0453,data\raw\librispeech_sample\librispeech_0453.wav,HE ISN'T FIT TO HEAR WHAT'S SAID HERE HE BELIEVES IT'S ALL TRUE,16000,LibriSpeech dev-clean,validation
librispeech_0454,data\raw\librispeech_sample\librispeech_0454.wav,HE KNOWS NO BETTER HE GETS INTO HIS PASSIONS OVER IT,16000,LibriSpeech dev-clean,validation
librispeech_0455,data\raw\librispeech_sample\librispeech_0455.wav,HE GLARED AT ME AS IF HE DIDN'T KNOW WHO I WAS WHEN I WENT DOWNSTAIRS,16000,LibriSpeech dev-clean,validation
librispeech_0456,data\raw\librispeech_sample\librispeech_0456.wav,I WISH HE HAD NEVER BEEN TO SCHOOL MISSUS VERLOC BEGAN AGAIN BRUSQUELY,16000,LibriSpeech dev-clean,validation
librispeech_0457,data\raw\librispeech_sample\librispeech_0457.wav,HE GETS A RED FACE PORING OVER THEM,16000,LibriSpeech dev-clean,validation
librispeech_0458,data\raw\librispeech_sample\librispeech_0458.wav,I WOULDN'T GIVE A HALFPENNY FOR THE WHOLE LOT,16000,LibriSpeech dev-clean,validation
librispeech_0459,data\raw\librispeech_sample\librispeech_0459.wav,THE OTHER DAY STEVIE GOT HOLD OF ONE AND THERE WAS A STORY IN IT OF A GERMAN SOLDIER OFFICER TEARING HALF OFF THE EAR OF A RECRUIT AND NOTHING WAS DONE TO HIM FOR IT THE BRUTE,16000,LibriSpeech dev-clean,validation
librispeech_0460,data\raw\librispeech_sample\librispeech_0460.wav,HE CAN'T STAND THE NOTION OF ANY CRUELTY,16000,LibriSpeech dev-clean,validation
librispeech_0461,data\raw\librispeech_sample\librispeech_0461.wav,COMFORTABLE DEAR,16000,LibriSpeech dev-clean,validation
librispeech_0462,data\raw\librispeech_sample\librispeech_0462.wav,GO DO YOU HEAR,16000,LibriSpeech dev-clean,validation
librispeech_0463,data\raw\librispeech_sample\librispeech_0463.wav,BUT IN LESS THAN FIVE MINUTES THE STAIRCASE GROANED BENEATH AN EXTRAORDINARY WEIGHT,16000,LibriSpeech dev-clean,validation
librispeech_0464,data\raw\librispeech_sample\librispeech_0464.wav,AT THIS MOMENT THE WHOLE SOUL OF THE OLD MAN SEEMED CENTRED IN HIS EYES WHICH BECAME BLOODSHOT THE VEINS OF THE THROAT SWELLED HIS CHEEKS AND TEMPLES BECAME PURPLE AS THOUGH HE WAS STRUCK WITH EPILEPSY NOTHING WAS WANTING TO COMPLETE THIS BUT THE UTTERANCE OF A CRY,16000,LibriSpeech dev-clean,validation
librispeech_0465,data\raw\librispeech_sample\librispeech_0465.wav,AND THE CRY ISSUED FROM HIS PORES IF WE MAY THUS SPEAK A CRY FRIGHTFUL IN ITS SILENCE,16000,LibriSpeech dev-clean,validation
librispeech_0466,data\raw\librispeech_sample\librispeech_0466.wav,D'AVRIGNY RUSHED TOWARDS THE OLD MAN AND MADE HIM INHALE A POWERFUL RESTORATIVE,16000,LibriSpeech dev-clean,validation
librispeech_0467,data\raw\librispeech_sample\librispeech_0467.wav,D'AVRIGNY UNABLE TO BEAR THE SIGHT OF THIS TOUCHING EMOTION TURNED AWAY AND VILLEFORT WITHOUT SEEKING ANY FURTHER EXPLANATION AND ATTRACTED TOWARDS HIM BY THE IRRESISTIBLE MAGNETISM WHICH DRAWS US TOWARDS THOSE WHO HAVE LOVED THE PEOPLE FOR WHOM WE MOURN EXTENDED HIS HAND TOWARDS THE YOUNG MAN,16000,LibriSpeech dev-clean,validation
librispeech_0468,data\raw\librispeech_sample\librispeech_0468.wav,FOR SOME TIME NOTHING WAS HEARD IN THAT CHAMBER BUT SOBS EXCLAMATIONS AND PRAYERS,16000,LibriSpeech dev-clean,validation
librispeech_0469,data\raw\librispeech_sample\librispeech_0469.wav,WHAT DO YOU MEAN SIR,16000,LibriSpeech dev-clean,validation
librispeech_0470,data\raw\librispeech_sample\librispeech_0470.wav,OH YOU RAVE SIR EXCLAIMED VILLEFORT IN VAIN ENDEAVORING TO ESCAPE THE NET IN WHICH HE WAS TAKEN I RAVE,16000,LibriSpeech dev-clean,validation
librispeech_0471,data\raw\librispeech_sample\librispeech_0471.wav,DO YOU KNOW THE ASSASSIN ASKED MORREL,16000,LibriSpeech dev-clean,validation
librispeech_0472,data\raw\librispeech_sample\librispeech_0472.wav,NOIRTIER LOOKED UPON MORREL WITH ONE OF THOSE MELANCHOLY SMILES WHICH HAD SO OFTEN MADE VALENTINE HAPPY AND THUS FIXED HIS ATTENTION,16000,LibriSpeech dev-clean,validation
librispeech_0473,data\raw\librispeech_sample\librispeech_0473.wav,SAID MORREL SADLY YES REPLIED NOIRTIER,16000,LibriSpeech dev-clean,validation
librispeech_0474,data\raw\librispeech_sample\librispeech_0474.wav,THE OLD MAN'S EYES REMAINED FIXED ON THE DOOR,16000,LibriSpeech dev-clean,validation
librispeech_0475,data\raw\librispeech_sample\librispeech_0475.wav,ASKED MORREL YES,16000,LibriSpeech dev-clean,validation
librispeech_0476,data\raw\librispeech_sample\librispeech_0476.wav,MUST I LEAVE ALONE NO,16000,LibriSpeech dev-clean,validation
librispeech_0477,data\raw\librispeech_sample\librispeech_0477.wav,BUT CAN HE UNDERSTAND YOU YES,16000,LibriSpeech dev-clean,validation
librispeech_0478,data\raw\librispeech_sample\librispeech_0478.wav,GENTLEMEN HE SAID IN A HOARSE VOICE GIVE ME YOUR WORD OF HONOR THAT THIS HORRIBLE SECRET SHALL FOREVER REMAIN BURIED AMONGST OURSELVES THE TWO MEN DREW BACK,16000,LibriSpeech dev-clean,validation
librispeech_0479,data\raw\librispeech_sample\librispeech_0479.wav,MY FATHER HAS REVEALED THE CULPRIT'S NAME MY FATHER THIRSTS FOR REVENGE AS MUCH AS YOU DO YET EVEN HE CONJURES YOU AS I DO TO KEEP THIS SECRET DO YOU NOT FATHER,16000,LibriSpeech dev-clean,validation
librispeech_0480,data\raw\librispeech_sample\librispeech_0480.wav,MORREL SUFFERED AN EXCLAMATION OF HORROR AND SURPRISE TO ESCAPE HIM,16000,LibriSpeech dev-clean,validation
librispeech_0481,data\raw\librispeech_sample\librispeech_0481.wav,THE OLD MAN MADE A SIGN IN THE AFFIRMATIVE,16000,LibriSpeech dev-clean,validation
librispeech_0482,data\raw\librispeech_sample\librispeech_0482.wav,IT WAS SOMETHING TERRIBLE TO WITNESS THE SILENT AGONY THE MUTE DESPAIR OF NOIRTIER WHOSE TEARS SILENTLY ROLLED DOWN HIS CHEEKS,16000,LibriSpeech dev-clean,validation
librispeech_0483,data\raw\librispeech_sample\librispeech_0483.wav,BUT HE STOPPED ON THE LANDING HE HAD NOT THE COURAGE TO AGAIN VISIT THE DEATH CHAMBER,16000,LibriSpeech dev-clean,validation
librispeech_0484,data\raw\librispeech_sample\librispeech_0484.wav,THE TWO DOCTORS THEREFORE ENTERED THE ROOM ALONE,16000,LibriSpeech dev-clean,validation
librispeech_0485,data\raw\librispeech_sample\librispeech_0485.wav,NOIRTIER WAS NEAR THE BED PALE MOTIONLESS AND SILENT AS THE CORPSE,16000,LibriSpeech dev-clean,validation
librispeech_0486,data\raw\librispeech_sample\librispeech_0486.wav,THE DISTRICT DOCTOR APPROACHED WITH THE INDIFFERENCE OF A MAN ACCUSTOMED TO SPEND HALF HIS TIME AMONGST THE DEAD HE THEN LIFTED THE SHEET WHICH WAS PLACED OVER THE FACE AND JUST UNCLOSED THE LIPS,16000,LibriSpeech dev-clean,validation
librispeech_0487,data\raw\librispeech_sample\librispeech_0487.wav,THE NEAREST SAID THE DISTRICT DOCTOR IS A GOOD ITALIAN ABBE WHO LIVES NEXT DOOR TO YOU SHALL I CALL ON HIM AS I PASS,16000,LibriSpeech dev-clean,validation
